0.0010109613803794,0.009350097665930656
0.0012598148531166,0.00637501031448084
0.0018722817976339,0.003562433366189335
0.0028509537311505,0.001922430055996754
0.0044905592661775,0.0010223303447508224
0.0093566573085948,0.0003756325807661802
0.0144711599065156,0.00019743919307701078
0.0214115861176205,0.00011526277846811931
0.0277807272053822,8.728496301833982e-05
0.0391458568989598,6.242860862902942e-05
0.0590087263193145,4.203681737152534e-05
0.0930596265876407,2.9506747290311173e-05
0.1347851837178933,2.3924868176567248e-05
0.1769429517205702,2.2825382089933714e-05
0.2112503724362936,2.2749738959059645e-05
0.2439442588862684,2.4459293381153004e-05
0.2642537960651575,3.332840702817369e-05
0.2846310950796175,4.153936124205848e-05
0.3141216831443147,6.502509735438478e-05
0.3387858672777277,0.00010386075192928214
0.3592584564378707,0.0001712152070646234
0.3607448645202037,0.00030089989289824154
0.343879130457079,0.000482428514887699
0.3025754313093198,0.0009056212212724992
0.2320260611728168,0.0021215452423904704
0.1696937117187272,0.004467622172128456
0.1347461357402959,0.007576974144556446
0.1095366804421802,0.011964514749799931
0.0817487877560516,0.022171306790803137
0.0631963645911179,0.0383847538668787
0.0578113844738887,0.0420320058876362
